Settore,Numero_Aziende,Addetti,Percentuale_Totale,Comune
Industrie,20,Addetti,13.6,Cassano Valcuvia
Servizi,4,Addetti,1.0,Cassano Valcuvia
Amministrazione,5,Addetti,0.7,Cassano Valcuvia
Altro,13,Addetti,3.9,Cassano Valcuvia
Industrie,14,Addetti,2.5,Cervo
Servizi,43,Addetti,9.5,Cervo
Amministrazione,16,Addetti,4.2,Cervo
Altro,33,Addetti,7.4,Cervo
Industrie,4,Addetti,9.9,Spessa
Servizi,10,Addetti,1.9,Spessa
Amministrazione,5,Addetti,0.6,Spessa
Altro,19,Addetti,4.3,Spessa
Industrie,14,Addetti,3.5,Camandona
Servizi,5,Addetti,0.9,Camandona
Amministrazione,5,Addetti,0.4,Camandona
Altro,7,Addetti,2.1,Camandona
Industrie,3,Addetti,28.5,Landiona
Servizi,11,Addetti,1.7,Landiona
Amministrazione,5,Addetti,1.1,Landiona
Altro,10,Addetti,1.6,Landiona
Industrie,20,Addetti,8.0,Gadoni
Servizi,19,Addetti,3.1,Gadoni
Amministrazione,12,Addetti,4.8,Gadoni
Altro,15,Addetti,3.2,Gadoni
Industrie,785,Addetti,1.3265,Modugno
Servizi,883,Addetti,0.2774,Modugno
Amministrazione,123,Addetti,0.1316999999999999,Modugno
Altro,538,Addetti,0.2152,Modugno
Industrie,845,Addetti,0.3036999999999999,Gubbio
Servizi,779,Addetti,0.1817,Gubbio
Amministrazione,196,Addetti,0.1988,Gubbio
Altro,803,Addetti,0.3169,Gubbio
Industrie,87,Addetti,40.1,Gropparello
Servizi,33,Addetti,5.2,Gropparello
Amministrazione,22,Addetti,6.8,Gropparello
Altro,73,Addetti,18.9,Gropparello
Industrie,2271,Addetti,0.7586,Andria
Servizi,2925,Addetti,0.5784,Andria
Amministrazione,133,Addetti,0.487,Andria
Altro,1269,Addetti,0.5788,Andria
Industrie,57,Addetti,39.6,Taibon Agordino
Servizi,31,Addetti,6.3,Taibon Agordino
Amministrazione,11,Addetti,6.8,Taibon Agordino
Altro,32,Addetti,10.2,Taibon Agordino
Industrie,147,Addetti,0.1143,Gaggio Montano
Servizi,99,Addetti,25.8,Gaggio Montano
Amministrazione,31,Addetti,28.4,Gaggio Montano
Altro,131,Addetti,40.8,Gaggio Montano
Industrie,804,Addetti,0.423,Chieri
Servizi,704,Addetti,0.1804,Chieri
Amministrazione,166,Addetti,0.283,Chieri
Altro,720,Addetti,0.2355999999999999,Chieri
Industrie,23,Addetti,7.7,Ello
Servizi,11,Addetti,1.5,Ello
Amministrazione,9,Addetti,4.6,Ello
Altro,25,Addetti,5.8,Ello
Industrie,29,Addetti,19.0,Manocalzati
Servizi,83,Addetti,43.9,Manocalzati
Amministrazione,17,Addetti,12.9,Manocalzati
Altro,78,Addetti,17.4,Manocalzati
Industrie,4,Addetti,1.8,Cercepiccola
Servizi,13,Addetti,1.4,Cercepiccola
Amministrazione,3,Addetti,3.3,Cercepiccola
Altro,13,Addetti,3.2,Cercepiccola
Industrie,9,Addetti,2.9,Colonno
Servizi,4,Addetti,1.1,Colonno
Amministrazione,3,Addetti,0.8,Colonno
Altro,10,Addetti,2.3,Colonno
Industrie,2,Addetti,1.4,Claino con Osteno
Servizi,9,Addetti,2.0,Claino con Osteno
Amministrazione,7,Addetti,1.6,Claino con Osteno
Altro,15,Addetti,4.3,Claino con Osteno
Industrie,8,Addetti,3.1,Villalago
Servizi,15,Addetti,3.5,Villalago
Amministrazione,6,Addetti,0.4,Villalago
Altro,21,Addetti,7.6,Villalago
Industrie,52,Addetti,16.2,Montefalcone di Val Fortore
Servizi,21,Addetti,3.1,Montefalcone di Val Fortore
Amministrazione,13,Addetti,22.9,Montefalcone di Val Fortore
Altro,39,Addetti,12.3,Montefalcone di Val Fortore
Industrie,4,Addetti,4.3,Fara Olivana con Sola
Servizi,17,Addetti,3.6,Fara Olivana con Sola
Amministrazione,9,Addetti,2.3,Fara Olivana con Sola
Altro,43,Addetti,11.3,Fara Olivana con Sola
Industrie,6,Addetti,10.7,Altavilla Irpina
Servizi,99,Addetti,16.6,Altavilla Irpina
Amministrazione,31,Addetti,28.8,Altavilla Irpina
Altro,86,Addetti,22.4,Altavilla Irpina
Industrie,91,Addetti,25.6,Villa di Briano
Servizi,66,Addetti,11.3,Villa di Briano
Amministrazione,8,Addetti,10.6,Villa di Briano
Altro,59,Addetti,13.7,Villa di Briano
Industrie,61,Addetti,24.5,Spigno Saturnia
Servizi,58,Addetti,12.7,Spigno Saturnia
Amministrazione,11,Addetti,6.5,Spigno Saturnia
Altro,40,Addetti,13.0,Spigno Saturnia
Industrie,136,Addetti,39.6,Marsicovetere
Servizi,179,Addetti,35.1,Marsicovetere
Amministrazione,35,Addetti,0.1001,Marsicovetere
Altro,163,Addetti,47.4,Marsicovetere
Industrie,19,Addetti,7.9,Tremosine sul Garda
Servizi,54,Addetti,9.6,Tremosine sul Garda
Amministrazione,24,Addetti,25.6,Tremosine sul Garda
Altro,112,Addetti,34.7,Tremosine sul Garda
Industrie,2,Addetti,1.0,Cerano d'Intelvi
Servizi,17,Addetti,3.9,Cerano d'Intelvi
Amministrazione,5,Addetti,0.8,Cerano d'Intelvi
Altro,12,Addetti,2.8,Cerano d'Intelvi
Industrie,12,Addetti,1.9,San Martino d'Agri
Servizi,19,Addetti,2.3,San Martino d'Agri
Amministrazione,6,Addetti,1.9,San Martino d'Agri
Altro,20,Addetti,4.0,San Martino d'Agri
Industrie,65,Addetti,33.2,Ripalimosani
Servizi,76,Addetti,25.2,Ripalimosani
Amministrazione,23,Addetti,5.8,Ripalimosani
Altro,38,Addetti,12.6,Ripalimosani
Industrie,107,Addetti,75.9,La Valletta Brianza
Servizi,93,Addetti,21.5,La Valletta Brianza
Amministrazione,19,Addetti,14.7,La Valletta Brianza
Altro,118,Addetti,42.9,La Valletta Brianza
Industrie,368,Addetti,0.1986,Codroipo
Servizi,382,Addetti,0.1061,Codroipo
Amministrazione,143,Addetti,0.1064,Codroipo
Altro,428,Addetti,0.176,Codroipo
Industrie,249,Addetti,0.1712,Lavis
Servizi,230,Addetti,0.1014,Lavis
Amministrazione,64,Addetti,38.1,Lavis
Altro,183,Addetti,78.4,Lavis
Industrie,4,Addetti,1.6,Sant'Angelo a Scala
Servizi,6,Addetti,1.0,Sant'Angelo a Scala
Amministrazione,2,Addetti,2.1,Sant'Angelo a Scala
Altro,4,Addetti,0.5,Sant'Angelo a Scala
Industrie,8,Addetti,1.8,Poggio Bustone
Servizi,45,Addetti,5.8,Poggio Bustone
Amministrazione,18,Addetti,1.2,Poggio Bustone
Altro,51,Addetti,7.6,Poggio Bustone
Industrie,259,Addetti,0.1926,Grumello del Monte
Servizi,151,Addetti,42.7,Grumello del Monte
Amministrazione,26,Addetti,2.6,Grumello del Monte
Altro,172,Addetti,74.9,Grumello del Monte
Industrie,12,Addetti,8.0,Chiusano d'Asti
Servizi,11,Addetti,2.7,Chiusano d'Asti
Amministrazione,4,Addetti,19.3,Chiusano d'Asti
Altro,4,Addetti,1.0,Chiusano d'Asti
Industrie,1,Addetti,0.3,Drenchia
Servizi,1,Addetti,0.2,Drenchia
Amministrazione,6,Addetti,2.2,Drenchia
Altro,7,Addetti,2.3,Drenchia
Industrie,46,Addetti,19.8,Solto Collina
Servizi,25,Addetti,4.3,Solto Collina
Amministrazione,3,Addetti,3.1,Solto Collina
Altro,33,Addetti,7.7,Solto Collina
Industrie,270,Addetti,0.1898,Bagnolo in Piano
Servizi,146,Addetti,30.8,Bagnolo in Piano
Amministrazione,52,Addetti,16.5,Bagnolo in Piano
Altro,168,Addetti,50.5,Bagnolo in Piano
Industrie,217,Addetti,0.1901999999999999,Gualtieri
Servizi,98,Addetti,27.4,Gualtieri
Amministrazione,31,Addetti,23.7,Gualtieri
Altro,145,Addetti,48.1,Gualtieri
Industrie,116,Addetti,83.2,Follina
Servizi,93,Addetti,16.7,Follina
Amministrazione,21,Addetti,8.5,Follina
Altro,108,Addetti,36.5,Follina
Industrie,276,Addetti,0.1966,Vergiate
Servizi,189,Addetti,60.8,Vergiate
Amministrazione,44,Addetti,17.3,Vergiate
Altro,204,Addetti,73.8,Vergiate
Industrie,13,Addetti,3.8,Albi
Servizi,29,Addetti,3.6,Albi
Amministrazione,11,Addetti,8.9,Albi
Altro,14,Addetti,4.1,Albi
Industrie,2,Addetti,0.6,Tronzano Lago Maggiore
Servizi,4,Addetti,0.8,Tronzano Lago Maggiore
Amministrazione,4,Addetti,1.6,Tronzano Lago Maggiore
Altro,8,Addetti,2.6,Tronzano Lago Maggiore
Industrie,38,Addetti,20.7,Solagna
Servizi,37,Addetti,7.9,Solagna
Amministrazione,8,Addetti,4.9,Solagna
Altro,41,Addetti,12.6,Solagna
Industrie,223,Addetti,0.1760999999999999,Nervesa della Battaglia
Servizi,125,Addetti,25.2,Nervesa della Battaglia
Amministrazione,39,Addetti,12.6,Nervesa della Battaglia
Altro,156,Addetti,69.0,Nervesa della Battaglia
Industrie,4,Addetti,1.4,Ornica
Servizi,3,Addetti,0.6,Ornica
Amministrazione,5,Addetti,0.5,Ornica
Altro,3,Addetti,1.0,Ornica
Industrie,33,Addetti,21.5,Comignago
Servizi,16,Addetti,4.4,Comignago
Amministrazione,10,Addetti,3.9,Comignago
Altro,13,Addetti,3.3,Comignago
Industrie,182,Addetti,0.2136,Torrebelvicino
Servizi,59,Addetti,9.3,Torrebelvicino
Amministrazione,22,Addetti,15.8,Torrebelvicino
Altro,93,Addetti,18.6,Torrebelvicino
Industrie,40,Addetti,40.5,Salassa
Servizi,26,Addetti,5.9,Salassa
Amministrazione,8,Addetti,0.1,Salassa
Altro,34,Addetti,11.2,Salassa
Industrie,62,Addetti,31.4,Spinazzola
Servizi,230,Addetti,35.0,Spinazzola
Amministrazione,54,Addetti,0.1172,Spinazzola
Altro,207,Addetti,64.5,Spinazzola
Industrie,52,Addetti,25.2,Ventasso
Servizi,144,Addetti,22.0,Ventasso
Amministrazione,62,Addetti,18.6,Ventasso
Altro,241,Addetti,97.3,Ventasso
Industrie,3,Addetti,1.1,Moio de' Calvi
Servizi,3,Addetti,0.6,Moio de' Calvi
Amministrazione,1,Addetti,0.2,Moio de' Calvi
Altro,5,Addetti,1.0,Moio de' Calvi
Industrie,5,Addetti,1.9,Pescocostanzo
Servizi,46,Addetti,6.4,Pescocostanzo
Amministrazione,8,Addetti,4.1,Pescocostanzo
Altro,61,Addetti,14.8,Pescocostanzo
Industrie,567,Addetti,0.4638,Collegno
Servizi,788,Addetti,0.1847,Collegno
Amministrazione,121,Addetti,0.1911,Collegno
Altro,875,Addetti,0.3581,Collegno
Industrie,14,Addetti,5.4,Orino
Servizi,14,Addetti,3.3,Orino
Amministrazione,8,Addetti,1.3,Orino
Altro,19,Addetti,3.7,Orino
Industrie,296,Addetti,95.8,Qualiano
Servizi,407,Addetti,73.0,Qualiano
Amministrazione,28,Addetti,67.1,Qualiano
Altro,228,Addetti,58.8,Qualiano
Industrie,84,Addetti,44.7,Rapagnano
Servizi,44,Addetti,8.6,Rapagnano
Amministrazione,17,Addetti,6.9,Rapagnano
Altro,46,Addetti,10.6,Rapagnano
Industrie,13,Addetti,4.1,Cella Dati
Servizi,11,Addetti,3.0,Cella Dati
Amministrazione,9,Addetti,2.4,Cella Dati
Altro,14,Addetti,4.8,Cella Dati
Industrie,101,Addetti,39.1,Tollo
Servizi,118,Addetti,22.0,Tollo
Amministrazione,12,Addetti,17.0,Tollo
Altro,85,Addetti,25.5,Tollo
Industrie,21,Addetti,20.0,Bosnasco
Servizi,28,Addetti,7.4,Bosnasco
Amministrazione,5,Addetti,0.4,Bosnasco
Altro,14,Addetti,3.1,Bosnasco
Industrie,16,Addetti,4.6,Altilia
Servizi,6,Addetti,2.0,Altilia
Amministrazione,9,Addetti,4.9,Altilia
Altro,9,Addetti,2.9,Altilia
Industrie,18,Addetti,5.5,Quindici
Servizi,29,Addetti,4.6,Quindici
Amministrazione,8,Addetti,10.2,Quindici
Altro,23,Addetti,5.7,Quindici
Industrie,118,Addetti,0.1066,Carobbio degli Angeli
Servizi,51,Addetti,13.3,Carobbio degli Angeli
Amministrazione,11,Addetti,6.1,Carobbio degli Angeli
Altro,54,Addetti,24.7,Carobbio degli Angeli
Industrie,26,Addetti,5.7,San Chirico Nuovo
Servizi,26,Addetti,3.7,San Chirico Nuovo
Amministrazione,15,Addetti,21.4,San Chirico Nuovo
Altro,27,Addetti,6.2,San Chirico Nuovo
Industrie,21,Addetti,12.2,Lapio
Servizi,32,Addetti,3.7,Lapio
Amministrazione,12,Addetti,4.2,Lapio
Altro,21,Addetti,4.3,Lapio
Industrie,52,Addetti,25.9,Lizzano in Belvedere
Servizi,83,Addetti,28.1,Lizzano in Belvedere
Amministrazione,26,Addetti,11.0,Lizzano in Belvedere
Altro,116,Addetti,46.1,Lizzano in Belvedere
Industrie,11,Addetti,10.5,Zuccarello
Servizi,6,Addetti,1.0,Zuccarello
Amministrazione,8,Addetti,1.8,Zuccarello
Altro,14,Addetti,3.7,Zuccarello
Industrie,4,Addetti,1.4,Galliavola
Servizi,1,Addetti,0.3,Galliavola
Amministrazione,2,Addetti,0.3,Galliavola
Altro,3,Addetti,2.2,Galliavola
Industrie,11,Addetti,5.1,Riofreddo
Servizi,9,Addetti,2.2,Riofreddo
Amministrazione,12,Addetti,8.4,Riofreddo
Altro,12,Addetti,2.4,Riofreddo
Industrie,166,Addetti,91.0,Chiuduno
Servizi,122,Addetti,31.0,Chiuduno
Amministrazione,21,Addetti,6.5,Chiuduno
Altro,100,Addetti,29.7,Chiuduno
Industrie,282,Addetti,0.1772,Magnago
Servizi,112,Addetti,31.2,Magnago
Amministrazione,44,Addetti,27.1,Magnago
Altro,159,Addetti,47.7,Magnago
Industrie,3,Addetti,1.0,Labro
Servizi,9,Addetti,1.6,Labro
Amministrazione,7,Addetti,5.0,Labro
Altro,14,Addetti,3.4,Labro
Industrie,18,Addetti,6.4,Serrara Fontana
Servizi,87,Addetti,28.3,Serrara Fontana
Amministrazione,13,Addetti,10.6,Serrara Fontana
Altro,166,Addetti,52.6,Serrara Fontana
Industrie,9,Addetti,2.4,Fragneto l'Abate
Servizi,20,Addetti,3.1,Fragneto l'Abate
Amministrazione,11,Addetti,3.2,Fragneto l'Abate
Altro,27,Addetti,6.4,Fragneto l'Abate
Industrie,51,Addetti,80.8,Coseano
Servizi,41,Addetti,10.7,Coseano
Amministrazione,26,Addetti,11.5,Coseano
Altro,32,Addetti,8.4,Coseano
Industrie,6,Addetti,5.3,Salbertrand
Servizi,11,Addetti,6.0,Salbertrand
Amministrazione,10,Addetti,10.7,Salbertrand
Altro,19,Addetti,14.9,Salbertrand
Industrie,27,Addetti,61.4,Bruzolo
Servizi,15,Addetti,3.2,Bruzolo
Amministrazione,18,Addetti,9.4,Bruzolo
Altro,15,Addetti,4.7,Bruzolo
Industrie,67,Addetti,27.0,San Michele di Serino
Servizi,56,Addetti,10.2,San Michele di Serino
Amministrazione,7,Addetti,15.5,San Michele di Serino
Altro,40,Addetti,8.6,San Michele di Serino
Industrie,5,Addetti,1.6,Novalesa
Servizi,5,Addetti,1.4,Novalesa
Amministrazione,6,Addetti,1.5,Novalesa
Altro,9,Addetti,2.9,Novalesa
Industrie,9,Addetti,25.3,Canistro
Servizi,22,Addetti,3.4,Canistro
Amministrazione,7,Addetti,4.0,Canistro
Altro,17,Addetti,2.8,Canistro
Industrie,26,Addetti,7.6,Rodello
Servizi,20,Addetti,3.2,Rodello
Amministrazione,7,Addetti,15.2,Rodello
Altro,26,Addetti,9.4,Rodello
Industrie,44,Addetti,15.2,Castiglione di Garfagnana
Servizi,24,Addetti,4.1,Castiglione di Garfagnana
Amministrazione,21,Addetti,17.2,Castiglione di Garfagnana
Altro,36,Addetti,13.9,Castiglione di Garfagnana
Industrie,30,Addetti,10.5,Longone al Segrino
Servizi,24,Addetti,5.2,Longone al Segrino
Amministrazione,8,Addetti,13.5,Longone al Segrino
Altro,44,Addetti,10.0,Longone al Segrino
Industrie,53,Addetti,20.1,Monte Cremasco
Servizi,43,Addetti,15.2,Monte Cremasco
Amministrazione,6,Addetti,6.0,Monte Cremasco
Altro,52,Addetti,15.4,Monte Cremasco
Industrie,162,Addetti,0.1221,San Giorgio su Legnano
Servizi,112,Addetti,23.9,San Giorgio su Legnano
Amministrazione,18,Addetti,13.9,San Giorgio su Legnano
Altro,124,Addetti,38.1,San Giorgio su Legnano
Industrie,13,Addetti,3.8,Serri
Servizi,6,Addetti,1.5,Serri
Amministrazione,2,Addetti,2.2,Serri
Altro,9,Addetti,7.5,Serri
Industrie,163,Addetti,53.4,Sinnai
Servizi,227,Addetti,37.9,Sinnai
Amministrazione,52,Addetti,48.7,Sinnai
Altro,159,Addetti,40.5,Sinnai
Industrie,22,Addetti,12.3,Codrongianos
Servizi,22,Addetti,20.6,Codrongianos
Amministrazione,9,Addetti,8.3,Codrongianos
Altro,23,Addetti,8.6,Codrongianos
Industrie,92,Addetti,0.4211999999999999,Portoscuso
Servizi,113,Addetti,20.9,Portoscuso
Amministrazione,55,Addetti,25.0,Portoscuso
Altro,151,Addetti,49.2,Portoscuso
Industrie,44,Addetti,13.3,Alessandria della Rocca
Servizi,70,Addetti,9.4,Alessandria della Rocca
Amministrazione,12,Addetti,19.0,Alessandria della Rocca
Altro,56,Addetti,12.5,Alessandria della Rocca
Industrie,73,Addetti,0.1041,Vernate
Servizi,33,Addetti,7.5,Vernate
Amministrazione,9,Addetti,4.7,Vernate
Altro,66,Addetti,24.6,Vernate
Industrie,226,Addetti,88.4,Melegnano
Servizi,401,Addetti,0.1042999999999999,Melegnano
Amministrazione,57,Addetti,98.0,Melegnano
Altro,473,Addetti,0.2082,Melegnano
Industrie,128,Addetti,99.1,Brignano Gera d'Adda
Servizi,75,Addetti,17.4,Brignano Gera d'Adda
Amministrazione,31,Addetti,14.9,Brignano Gera d'Adda
Altro,100,Addetti,37.5,Brignano Gera d'Adda
Industrie,456,Addetti,0.533,Castiglione delle Stiviere
Servizi,492,Addetti,0.1256999999999999,Castiglione delle Stiviere
Amministrazione,71,Addetti,0.1856,Castiglione delle Stiviere
Altro,484,Addetti,0.178,Castiglione delle Stiviere
Industrie,12,Addetti,3.0,Vistarino
Servizi,10,Addetti,1.9,Vistarino
Amministrazione,5,Addetti,1.8,Vistarino
Altro,29,Addetti,4.9,Vistarino
Industrie,20,Addetti,6.7,Monticelli Pavese
Servizi,15,Addetti,2.4,Monticelli Pavese
Amministrazione,5,Addetti,3.2,Monticelli Pavese
Altro,20,Addetti,5.7,Monticelli Pavese
Industrie,55,Addetti,42.3,Ospedaletto Euganeo
Servizi,175,Addetti,42.0,Ospedaletto Euganeo
Amministrazione,24,Addetti,12.9,Ospedaletto Euganeo
Altro,121,Addetti,41.5,Ospedaletto Euganeo
Industrie,2,Addetti,1.3,Vervio
Servizi,1,Addetti,0.2,Vervio
Amministrazione,2,Addetti,0.3,Vervio
Altro,4,Addetti,0.9,Vervio
Industrie,329,Addetti,0.2344,Cairo Montenotte
Servizi,340,Addetti,87.5,Cairo Montenotte
Amministrazione,90,Addetti,53.8,Cairo Montenotte
Altro,340,Addetti,0.1520999999999999,Cairo Montenotte
Industrie,4,Addetti,0.9,Laigueglia
Servizi,112,Addetti,18.8,Laigueglia
Amministrazione,10,Addetti,5.1,Laigueglia
Altro,203,Addetti,35.3,Laigueglia
Industrie,13,Addetti,3.9,San Felice del Molise
Servizi,18,Addetti,3.8,San Felice del Molise
Amministrazione,5,Addetti,2.8,San Felice del Molise
Altro,12,Addetti,4.1,San Felice del Molise
Industrie,160,Addetti,0.1336999999999999,Oggiona con Santo Stefano
Servizi,80,Addetti,18.8,Oggiona con Santo Stefano
Amministrazione,13,Addetti,7.9,Oggiona con Santo Stefano
Altro,57,Addetti,17.0,Oggiona con Santo Stefano
Industrie,22,Addetti,18.6,San Pietro Infine
Servizi,10,Addetti,2.9,San Pietro Infine
Amministrazione,3,Addetti,2.4,San Pietro Infine
Altro,13,Addetti,2.8,San Pietro Infine
Industrie,77,Addetti,67.9,Andrano
Servizi,65,Addetti,10.4,Andrano
Amministrazione,25,Addetti,10.1,Andrano
Altro,119,Addetti,28.4,Andrano
Industrie,75,Addetti,23.6,Castrignano de' Greci
Servizi,169,Addetti,20.9,Castrignano de' Greci
Amministrazione,27,Addetti,9.9,Castrignano de' Greci
Altro,70,Addetti,16.3,Castrignano de' Greci
Industrie,399,Addetti,0.4467,Casarano
Servizi,489,Addetti,0.1105,Casarano
Amministrazione,69,Addetti,0.2202,Casarano
Altro,335,Addetti,0.1797,Casarano
Industrie,51,Addetti,15.8,Palagianello
Servizi,141,Addetti,20.8,Palagianello
Amministrazione,42,Addetti,33.6,Palagianello
Altro,108,Addetti,40.0,Palagianello
Industrie,23,Addetti,7.4,Garaguso
Servizi,37,Addetti,5.2,Garaguso
Amministrazione,12,Addetti,10.5,Garaguso
Altro,25,Addetti,5.6,Garaguso
Industrie,226,Addetti,0.1439,Prevalle
Servizi,119,Addetti,34.3,Prevalle
Amministrazione,25,Addetti,14.0,Prevalle
Altro,72,Addetti,22.6,Prevalle
Industrie,22,Addetti,8.1,Vodo Cadore
Servizi,23,Addetti,3.8,Vodo Cadore
Amministrazione,7,Addetti,0.8,Vodo Cadore
Altro,24,Addetti,6.7,Vodo Cadore
Industrie,26,Addetti,30.6,Urago d'Oglio
Servizi,79,Addetti,14.9,Urago d'Oglio
Amministrazione,18,Addetti,6.9,Urago d'Oglio
Altro,92,Addetti,24.0,Urago d'Oglio
Industrie,64,Addetti,67.3,San Giorgio Ionico
Servizi,262,Addetti,69.1,San Giorgio Ionico
Amministrazione,32,Addetti,74.4,San Giorgio Ionico
Altro,219,Addetti,41.7,San Giorgio Ionico
Industrie,63,Addetti,23.7,Moniga del Garda
Servizi,69,Addetti,14.7,Moniga del Garda
Amministrazione,12,Addetti,2.6,Moniga del Garda
Altro,82,Addetti,25.0,Moniga del Garda
Industrie,108,Addetti,0.11,Almenno San Bartolomeo
Servizi,127,Addetti,24.6,Almenno San Bartolomeo
Amministrazione,32,Addetti,18.9,Almenno San Bartolomeo
Altro,152,Addetti,48.0,Almenno San Bartolomeo
Industrie,97,Addetti,0.1008999999999999,Mornico al Serio
Servizi,54,Addetti,16.1,Mornico al Serio
Amministrazione,9,Addetti,4.0,Mornico al Serio
Altro,77,Addetti,24.4,Mornico al Serio
Industrie,11,Addetti,4.4,Piazza Brembana
Servizi,41,Addetti,9.2,Piazza Brembana
Amministrazione,18,Addetti,13.4,Piazza Brembana
Altro,78,Addetti,23.6,Piazza Brembana
Industrie,306,Addetti,0.2226,Cerro Maggiore
Servizi,281,Addetti,72.1,Cerro Maggiore
Amministrazione,36,Addetti,35.8,Cerro Maggiore
Altro,211,Addetti,58.5,Cerro Maggiore
Industrie,86,Addetti,0.1026999999999999,Cessalto
Servizi,65,Addetti,30.6,Cessalto
Amministrazione,21,Addetti,7.2,Cessalto
Altro,65,Addetti,28.8,Cessalto
Industrie,15,Addetti,5.6,Casteldidone
Servizi,11,Addetti,2.2,Casteldidone
Amministrazione,4,Addetti,0.5,Casteldidone
Altro,14,Addetti,2.8,Casteldidone
Industrie,421,Addetti,0.2852,Gussago
Servizi,312,Addetti,93.3,Gussago
Amministrazione,61,Addetti,50.8,Gussago
Altro,292,Addetti,0.125,Gussago
Industrie,31,Addetti,9.2,Scampitella
Servizi,36,Addetti,8.1,Scampitella
Amministrazione,5,Addetti,4.8,Scampitella
Altro,21,Addetti,5.0,Scampitella
Industrie,11,Addetti,5.7,Beverino
Servizi,43,Addetti,7.7,Beverino
Amministrazione,11,Addetti,4.0,Beverino
Altro,62,Addetti,22.3,Beverino
Industrie,47,Addetti,26.7,Arzago d'Adda
Servizi,39,Addetti,8.2,Arzago d'Adda
Amministrazione,7,Addetti,3.1,Arzago d'Adda
Altro,41,Addetti,10.9,Arzago d'Adda
Industrie,51,Addetti,25.7,Cortina d'Ampezzo
Servizi,263,Addetti,67.1,Cortina d'Ampezzo
Amministrazione,71,Addetti,62.4,Cortina d'Ampezzo
Altro,550,Addetti,0.2419,Cortina d'Ampezzo
Industrie,37,Addetti,0.1283,Patrica
Servizi,60,Addetti,11.3,Patrica
Amministrazione,9,Addetti,2.8,Patrica
Altro,64,Addetti,16.5,Patrica
Industrie,203,Addetti,96.1,Custonaci
Servizi,105,Addetti,19.8,Custonaci
Amministrazione,45,Addetti,19.4,Custonaci
Altro,93,Addetti,22.3,Custonaci
Industrie,234,Addetti,0.1334,Erice
Servizi,407,Addetti,73.1,Erice
Amministrazione,113,Addetti,0.2371,Erice
Altro,304,Addetti,93.6,Erice
Industrie,86,Addetti,35.0,Pula
Servizi,143,Addetti,30.4,Pula
Amministrazione,39,Addetti,40.4,Pula
Altro,193,Addetti,76.4,Pula
Industrie,102,Addetti,40.5,Ville d'Anaunia
Servizi,84,Addetti,35.7,Ville d'Anaunia
Amministrazione,63,Addetti,15.8,Ville d'Anaunia
Altro,117,Addetti,42.4,Ville d'Anaunia
Industrie,474,Addetti,0.2611,Sora
Servizi,932,Addetti,0.1903999999999999,Sora
Amministrazione,138,Addetti,0.4154,Sora
Altro,701,Addetti,0.2362,Sora
Industrie,17,Addetti,13.3,Colfelice
Servizi,19,Addetti,3.5,Colfelice
Amministrazione,10,Addetti,17.1,Colfelice
Altro,22,Addetti,5.1,Colfelice
Industrie,34,Addetti,9.6,Contigliano
Servizi,52,Addetti,10.3,Contigliano
Amministrazione,33,Addetti,10.5,Contigliano
Altro,68,Addetti,18.4,Contigliano
Industrie,67,Addetti,18.4,Cascia
Servizi,109,Addetti,24.0,Cascia
Amministrazione,44,Addetti,40.4,Cascia
Altro,117,Addetti,34.1,Cascia
Industrie,125,Addetti,84.3,Calitri
Servizi,174,Addetti,28.1,Calitri
Amministrazione,32,Addetti,0.1161,Calitri
Altro,144,Addetti,35.4,Calitri
Industrie,13,Addetti,5.0,Morlupo
Servizi,128,Addetti,22.2,Morlupo
Amministrazione,26,Addetti,8.3,Morlupo
Altro,163,Addetti,26.3,Morlupo
Industrie,602,Addetti,0.5756,Cisterna di Latina
Servizi,745,Addetti,0.1481,Cisterna di Latina
Amministrazione,79,Addetti,0.1406,Cisterna di Latina
Altro,447,Addetti,0.1622,Cisterna di Latina
Industrie,434,Addetti,0.8595,Aprilia
Servizi,1065,Addetti,0.2582,Aprilia
Amministrazione,191,Addetti,0.1829,Aprilia
Altro,1508,Addetti,0.423,Aprilia
Industrie,630,Addetti,0.5428,Castelfidardo
Servizi,423,Addetti,0.1024,Castelfidardo
Amministrazione,90,Addetti,51.9,Castelfidardo
Altro,274,Addetti,87.0,Castelfidardo
Industrie,304,Addetti,0.2844,Fontanafredda
Servizi,220,Addetti,52.3,Fontanafredda
Amministrazione,39,Addetti,16.8,Fontanafredda
Altro,187,Addetti,58.3,Fontanafredda
Industrie,1017,Addetti,0.483,Foligno
Servizi,1530,Addetti,0.3457,Foligno
Amministrazione,321,Addetti,0.4583,Foligno
Altro,1302,Addetti,0.5344,Foligno
Industrie,360,Addetti,0.1897,Cadelbosco di Sopra
Servizi,156,Addetti,35.5,Cadelbosco di Sopra
Amministrazione,29,Addetti,16.4,Cadelbosco di Sopra
Altro,160,Addetti,49.3,Cadelbosco di Sopra
Industrie,487,Addetti,0.483,Suzzara
Servizi,391,Addetti,96.9,Suzzara
Amministrazione,76,Addetti,83.1,Suzzara
Altro,402,Addetti,0.1344,Suzzara
Industrie,4,Addetti,0.8,Roseto Capo Spulico
Servizi,55,Addetti,7.7,Roseto Capo Spulico
Amministrazione,9,Addetti,6.2,Roseto Capo Spulico
Altro,58,Addetti,11.3,Roseto Capo Spulico
Industrie,89,Addetti,26.4,Scanzano Jonico
